image,x1,y1,x2,y2,label
JPEGImages/005389.jpg,25,42,410,208,train
JPEGImages/005390.jpg,134,217,403,329,train
JPEGImages/005391.jpg,25,109,463,226,aeroplane
JPEGImages/005392.jpg,34,49,500,234,aeroplane
JPEGImages/005392.jpg,191,103,222,170,person
JPEGImages/005392.jpg,289,152,340,333,person
JPEGImages/005392.jpg,222,150,295,332,person
JPEGImages/005393.jpg,53,46,432,175,aeroplane
JPEGImages/005394.jpg,61,82,356,500,dog
JPEGImages/005395.jpg,253,209,292,238,sheep
JPEGImages/005395.jpg,287,209,312,241,sheep
JPEGImages/005395.jpg,345,202,382,229,sheep
JPEGImages/005395.jpg,406,224,457,267,sheep
JPEGImages/005395.jpg,419,184,438,202,sheep
JPEGImages/005395.jpg,217,189,236,204,sheep
JPEGImages/005395.jpg,172,195,207,220,sheep
JPEGImages/005395.jpg,147,195,179,215,sheep
JPEGImages/005395.jpg,86,195,116,214,sheep
JPEGImages/005395.jpg,71,192,91,207,sheep
JPEGImages/005396.jpg,8,132,226,344,tvmonitor
JPEGImages/005396.jpg,37,156,201,291,person
JPEGImages/005396.jpg,269,122,486,475,person
JPEGImages/005397.jpg,315,172,500,375,sofa
JPEGImages/005397.jpg,165,163,251,295,chair
JPEGImages/005397.jpg,249,174,330,290,chair
JPEGImages/005397.jpg,235,154,301,195,chair
JPEGImages/005398.jpg,68,117,247,284,motorbike
JPEGImages/005398.jpg,108,100,186,253,person
JPEGImages/005398.jpg,139,96,231,267,person
JPEGImages/005399.jpg,94,128,266,333,person
JPEGImages/005399.jpg,250,64,500,333,person
JPEGImages/005401.jpg,48,79,384,317,car
JPEGImages/005402.jpg,61,127,309,287,aeroplane
JPEGImages/005403.jpg,134,121,283,191,bird
JPEGImages/005404.jpg,132,88,500,375,cow
JPEGImages/005405.jpg,71,151,276,401,person
JPEGImages/005406.jpg,172,126,235,187,aeroplane
JPEGImages/005407.jpg,157,234,182,266,train
JPEGImages/005408.jpg,87,113,335,269,dog
JPEGImages/005409.jpg,2,1,291,331,horse
JPEGImages/005409.jpg,255,77,463,334,person
JPEGImages/005410.jpg,263,148,364,333,person
JPEGImages/005410.jpg,282,239,353,333,bicycle
JPEGImages/005411.jpg,22,54,137,142,tvmonitor
JPEGImages/005411.jpg,77,8,325,497,person
JPEGImages/005412.jpg,2,192,51,298,person
JPEGImages/005412.jpg,63,166,116,254,person
JPEGImages/005412.jpg,110,195,146,252,person
JPEGImages/005412.jpg,135,184,192,353,person
JPEGImages/005412.jpg,229,156,261,236,person
JPEGImages/005412.jpg,256,167,283,235,person
JPEGImages/005412.jpg,240,237,286,307,person
JPEGImages/005412.jpg,316,209,361,260,person
JPEGImages/005412.jpg,308,220,362,340,person
JPEGImages/005412.jpg,368,158,416,326,person
JPEGImages/005412.jpg,415,169,436,223,person
JPEGImages/005412.jpg,433,164,460,219,person
JPEGImages/005412.jpg,1,315,29,375,chair
JPEGImages/005412.jpg,97,253,198,375,chair
JPEGImages/005412.jpg,233,264,284,354,chair
JPEGImages/005412.jpg,309,262,386,351,chair
JPEGImages/005413.jpg,60,101,228,499,person
JPEGImages/005413.jpg,5,368,98,428,boat
JPEGImages/005414.jpg,59,105,217,333,motorbike
JPEGImages/005414.jpg,265,121,443,333,motorbike
JPEGImages/005414.jpg,196,40,290,330,person
JPEGImages/005414.jpg,283,55,433,330,person
JPEGImages/005414.jpg,432,95,487,150,motorbike
JPEGImages/005415.jpg,413,234,465,293,cat
JPEGImages/005415.jpg,331,244,415,294,cat
JPEGImages/005415.jpg,358,228,428,280,cat
JPEGImages/005415.jpg,355,66,418,234,person
JPEGImages/005415.jpg,206,82,265,246,person
JPEGImages/005415.jpg,63,61,138,276,person
JPEGImages/005415.jpg,179,220,255,256,cat
JPEGImages/005416.jpg,1,25,469,439,dog
JPEGImages/005417.jpg,1,1,384,373,person
JPEGImages/005418.jpg,216,97,432,312,cow
JPEGImages/005419.jpg,100,111,237,419,horse
JPEGImages/005419.jpg,85,74,240,262,person
JPEGImages/005060.jpg,51,42,183,189,person
JPEGImages/005060.jpg,47,123,156,334,person
JPEGImages/005060.jpg,110,120,269,315,person
JPEGImages/005060.jpg,120,153,252,325,person
JPEGImages/005060.jpg,238,153,297,251,person
JPEGImages/005060.jpg,162,197,405,375,person
JPEGImages/005060.jpg,298,162,359,255,person
JPEGImages/005060.jpg,317,160,405,373,person
JPEGImages/005060.jpg,363,146,500,375,person
JPEGImages/005060.jpg,2,279,47,357,chair
JPEGImages/005080.jpg,71,43,427,309,cow
JPEGImages/005100.jpg,171,78,467,375,person
JPEGImages/005100.jpg,52,83,171,375,person
JPEGImages/005100.jpg,1,131,58,375,person
JPEGImages/005100.jpg,1,138,355,375,sofa
JPEGImages/005100.jpg,152,193,313,278,dog
JPEGImages/005120.jpg,21,224,333,477,bicycle
JPEGImages/005120.jpg,1,404,188,500,dog
JPEGImages/005120.jpg,41,75,206,298,person
JPEGImages/005120.jpg,101,5,235,245,person
JPEGImages/005140.jpg,150,125,474,333,diningtable
JPEGImages/005140.jpg,351,1,450,135,person
JPEGImages/005140.jpg,1,4,111,333,person
JPEGImages/005160.jpg,1,170,171,373,chair
JPEGImages/005160.jpg,175,145,235,217,chair
JPEGImages/005160.jpg,326,137,386,201,chair
JPEGImages/005160.jpg,249,196,391,375,chair
JPEGImages/005160.jpg,334,171,420,373,chair
JPEGImages/005160.jpg,397,132,424,174,chair
JPEGImages/005160.jpg,32,170,395,373,diningtable
JPEGImages/005160.jpg,414,140,499,227,diningtable
JPEGImages/005160.jpg,1,68,94,174,tvmonitor
JPEGImages/005160.jpg,298,62,357,188,person
JPEGImages/005160.jpg,3,1,62,68,pottedplant
JPEGImages/005160.jpg,215,160,290,232,pottedplant
JPEGImages/005160.jpg,118,207,141,285,bottle
JPEGImages/005180.jpg,169,377,375,500,chair
JPEGImages/005180.jpg,1,301,73,423,chair
JPEGImages/005180.jpg,93,289,189,419,pottedplant
JPEGImages/005180.jpg,84,250,135,319,pottedplant
JPEGImages/005180.jpg,22,246,94,327,pottedplant
JPEGImages/005180.jpg,1,224,23,285,pottedplant
JPEGImages/005200.jpg,97,12,445,144,cat
JPEGImages/005220.jpg,208,54,465,295,person
JPEGImages/005220.jpg,1,45,211,375,person
JPEGImages/005220.jpg,455,127,500,375,person
JPEGImages/005240.jpg,56,82,483,353,train
JPEGImages/005240.jpg,221,176,245,268,person
JPEGImages/005260.jpg,223,57,331,189,person
JPEGImages/005260.jpg,35,55,171,191,person
JPEGImages/005260.jpg,171,91,325,194,motorbike
JPEGImages/005260.jpg,16,88,167,207,motorbike
JPEGImages/005280.jpg,185,116,404,209,train
JPEGImages/005300.jpg,220,40,347,248,cat
JPEGImages/005320.jpg,374,144,480,188,boat
JPEGImages/005340.jpg,219,18,360,238,boat
JPEGImages/005360.jpg,72,97,431,242,train
JPEGImages/005360.jpg,1,137,71,226,train
JPEGImages/005380.jpg,25,28,340,500,chair
JPEGImages/005380.jpg,160,182,330,484,cat
JPEGImages/005421.jpg,65,18,366,375,person
JPEGImages/005422.jpg,48,96,333,242,train
JPEGImages/005423.jpg,3,140,131,192,car
JPEGImages/005423.jpg,206,139,297,181,car
JPEGImages/005423.jpg,259,126,352,167,car
JPEGImages/005423.jpg,61,139,319,325,car
JPEGImages/005424.jpg,39,80,153,210,bicycle
JPEGImages/005424.jpg,24,253,150,429,bicycle
JPEGImages/005424.jpg,70,14,181,185,person
JPEGImages/005424.jpg,21,137,209,365,person
JPEGImages/005425.jpg,93,94,181,422,person
JPEGImages/005425.jpg,160,54,259,443,person
JPEGImages/005426.jpg,227,29,335,244,dog
JPEGImages/005427.jpg,86,147,397,249,boat
JPEGImages/005427.jpg,74,129,321,218,boat
JPEGImages/005428.jpg,1,1,217,362,bottle
JPEGImages/005429.jpg,206,139,287,216,bicycle
JPEGImages/005429.jpg,226,97,269,195,person
JPEGImages/005429.jpg,242,57,304,207,person
JPEGImages/005430.jpg,192,181,219,215,bottle
JPEGImages/005430.jpg,110,127,295,266,bicycle
JPEGImages/005430.jpg,213,30,356,284,person
JPEGImages/005431.jpg,150,220,191,255,boat
JPEGImages/005432.jpg,24,13,476,360,car
JPEGImages/005433.jpg,139,156,332,280,dog
JPEGImages/005433.jpg,1,1,500,375,sofa
JPEGImages/005434.jpg,72,98,192,307,cat
JPEGImages/005434.jpg,1,2,129,320,chair
JPEGImages/005435.jpg,114,220,375,425,motorbike
JPEGImages/005436.jpg,349,124,466,182,motorbike
JPEGImages/005436.jpg,37,141,172,210,motorbike
JPEGImages/005437.jpg,2,115,499,340,car
JPEGImages/005438.jpg,35,175,157,315,chair
JPEGImages/005438.jpg,409,216,489,332,sofa
JPEGImages/005439.jpg,408,50,500,227,sofa
JPEGImages/005439.jpg,171,44,328,237,chair
JPEGImages/005439.jpg,1,199,137,375,chair
JPEGImages/005439.jpg,212,85,284,137,person
JPEGImages/005441.jpg,302,291,373,358,bottle
JPEGImages/005441.jpg,3,63,77,375,person
JPEGImages/005441.jpg,61,90,99,189,person
JPEGImages/005441.jpg,54,112,178,372,person
JPEGImages/005441.jpg,165,72,254,374,person
JPEGImages/005441.jpg,260,62,355,375,person
JPEGImages/005441.jpg,383,62,450,117,person
JPEGImages/005441.jpg,305,93,472,375,person
JPEGImages/005442.jpg,429,122,472,232,bottle
JPEGImages/005442.jpg,204,103,447,375,person
JPEGImages/005442.jpg,17,125,293,375,person
JPEGImages/005442.jpg,383,2,500,359,person
JPEGImages/005442.jpg,342,2,435,119,person
JPEGImages/005442.jpg,127,1,254,135,person
JPEGImages/005442.jpg,31,2,238,241,person
JPEGImages/005442.jpg,239,1,272,110,person
JPEGImages/005442.jpg,1,88,63,375,person
JPEGImages/005442.jpg,1,38,54,152,person
JPEGImages/005442.jpg,121,1,191,75,person
JPEGImages/005443.jpg,11,259,319,486,car
JPEGImages/005444.jpg,109,88,394,375,cat
JPEGImages/005445.jpg,32,233,353,497,cat
JPEGImages/005446.jpg,101,1,252,226,dog
JPEGImages/005447.jpg,94,158,416,292,sofa
JPEGImages/005447.jpg,177,121,263,323,person
JPEGImages/005447.jpg,284,128,376,305,person
JPEGImages/005447.jpg,255,117,292,147,car
JPEGImages/005447.jpg,383,131,467,167,car
JPEGImages/005447.jpg,360,124,390,153,car
JPEGImages/005447.jpg,338,126,366,149,car
JPEGImages/005448.jpg,1,58,100,180,bus
JPEGImages/005448.jpg,405,113,461,206,person
JPEGImages/005448.jpg,291,114,355,218,person
JPEGImages/005448.jpg,218,122,272,201,person
JPEGImages/005448.jpg,154,117,207,182,person
JPEGImages/005448.jpg,101,115,146,193,person
JPEGImages/005448.jpg,37,109,91,187,person
JPEGImages/005448.jpg,396,150,467,219,motorbike
JPEGImages/005448.jpg,284,147,353,219,motorbike
JPEGImages/005448.jpg,218,150,279,216,motorbike
JPEGImages/005448.jpg,153,152,213,212,motorbike
JPEGImages/005448.jpg,96,144,160,208,motorbike
JPEGImages/005448.jpg,34,138,100,205,motorbike
JPEGImages/005449.jpg,2,30,341,313,person
JPEGImages/005450.jpg,7,123,342,500,person
JPEGImages/005451.jpg,238,103,375,500,person
JPEGImages/005451.jpg,156,357,237,466,person
JPEGImages/005451.jpg,131,372,162,410,person
JPEGImages/005451.jpg,78,362,137,479,person
JPEGImages/005451.jpg,15,358,78,454,person
JPEGImages/005451.jpg,80,396,220,495,diningtable
JPEGImages/005452.jpg,174,121,349,216,cat
JPEGImages/005453.jpg,1,235,197,330,dog
JPEGImages/005453.jpg,203,3,500,333,horse
JPEGImages/005453.jpg,159,156,241,305,horse
JPEGImages/005454.jpg,89,82,227,271,tvmonitor
JPEGImages/005454.jpg,363,174,500,375,chair
JPEGImages/005454.jpg,461,60,500,142,chair
JPEGImages/005454.jpg,1,184,77,374,chair
JPEGImages/005455.jpg,89,34,333,250,cat
JPEGImages/005456.jpg,263,91,320,201,horse
JPEGImages/005456.jpg,110,29,212,213,horse
JPEGImages/005456.jpg,116,14,179,126,person
JPEGImages/005457.jpg,64,123,387,274,car
JPEGImages/005457.jpg,426,26,447,45,person
JPEGImages/005457.jpg,479,24,499,43,person
JPEGImages/005458.jpg,156,136,371,192,aeroplane
JPEGImages/005458.jpg,27,138,473,321,aeroplane
JPEGImages/005459.jpg,124,211,213,500,person
JPEGImages/005459.jpg,9,212,138,500,person
JPEGImages/005459.jpg,84,295,146,386,person
JPEGImages/005459.jpg,169,210,323,500,person
JPEGImages/005461.jpg,146,170,450,319,horse
JPEGImages/005461.jpg,47,184,225,266,horse
JPEGImages/005461.jpg,4,183,85,264,horse
JPEGImages/005461.jpg,227,122,288,298,person
JPEGImages/005461.jpg,163,170,183,189,person
JPEGImages/005461.jpg,71,142,129,371,person
JPEGImages/005461.jpg,5,165,39,217,person
JPEGImages/005462.jpg,1,33,320,440,cat
JPEGImages/005463.jpg,2,36,487,267,train
JPEGImages/005464.jpg,2,137,333,500,diningtable
JPEGImages/005464.jpg,178,49,205,92,person
JPEGImages/005464.jpg,154,56,178,94,person
JPEGImages/005464.jpg,1,51,69,176,chair
JPEGImages/005464.jpg,291,78,333,224,chair
JPEGImages/005465.jpg,139,96,500,341,aeroplane
JPEGImages/005465.jpg,441,232,500,304,chair
JPEGImages/005466.jpg,151,227,180,300,person
JPEGImages/005466.jpg,121,255,156,301,person
JPEGImages/005467.jpg,345,107,408,303,bottle
JPEGImages/005467.jpg,471,72,500,259,person
JPEGImages/005467.jpg,402,64,498,241,person
JPEGImages/005467.jpg,347,71,427,184,person
JPEGImages/005467.jpg,38,21,220,375,person
JPEGImages/005467.jpg,1,14,36,375,person
JPEGImages/005467.jpg,111,192,500,375,diningtable
JPEGImages/005468.jpg,16,37,472,457,motorbike
JPEGImages/005468.jpg,199,13,386,438,person
JPEGImages/005468.jpg,452,102,500,137,car
JPEGImages/005468.jpg,380,107,500,232,car
JPEGImages/005468.jpg,3,98,153,204,car
JPEGImages/005469.jpg,43,101,500,333,sheep
JPEGImages/005470.jpg,3,3,375,500,cat
JPEGImages/005471.jpg,303,28,455,174,chair
JPEGImages/005471.jpg,19,28,274,332,person
JPEGImages/005471.jpg,274,26,497,308,person
JPEGImages/005471.jpg,162,238,190,305,bottle
JPEGImages/005472.jpg,129,165,360,297,bird
JPEGImages/005473.jpg,127,161,167,218,person
JPEGImages/005473.jpg,44,173,143,227,sofa
JPEGImages/005474.jpg,6,8,351,292,cat
JPEGImages/005474.jpg,1,44,97,375,chair
JPEGImages/005475.jpg,286,28,489,333,person
JPEGImages/005475.jpg,25,191,54,207,car
JPEGImages/005475.jpg,54,187,67,216,person
JPEGImages/005475.jpg,71,192,82,221,person
JPEGImages/005475.jpg,5,183,12,201,person
JPEGImages/005475.jpg,13,183,22,202,person
JPEGImages/005476.jpg,93,106,375,500,dog
JPEGImages/005477.jpg,177,50,369,375,person
JPEGImages/005477.jpg,55,46,148,375,person
JPEGImages/005477.jpg,1,61,63,375,person
JPEGImages/005477.jpg,16,49,66,124,person
JPEGImages/005477.jpg,119,55,163,153,person
JPEGImages/005477.jpg,23,29,82,107,person
JPEGImages/005478.jpg,3,167,376,499,sofa
JPEGImages/005478.jpg,1,160,98,411,person
JPEGImages/005478.jpg,1,166,229,499,person
JPEGImages/005478.jpg,120,378,375,500,person
JPEGImages/005479.jpg,133,19,337,287,person
JPEGImages/005479.jpg,105,74,331,293,motorbike
JPEGImages/005481.jpg,1,54,466,277,train
JPEGImages/005481.jpg,211,40,250,63,car
JPEGImages/005481.jpg,177,36,219,59,car
JPEGImages/005481.jpg,153,28,206,54,car
JPEGImages/005482.jpg,1,42,307,182,dog
JPEGImages/005482.jpg,269,1,500,179,person
JPEGImages/005483.jpg,63,72,376,230,car
JPEGImages/005483.jpg,1,150,89,257,car
JPEGImages/005484.jpg,140,64,324,270,bus
JPEGImages/005484.jpg,402,185,457,209,car
JPEGImages/005484.jpg,118,151,143,212,car
JPEGImages/005485.jpg,451,149,476,172,bird
JPEGImages/005485.jpg,314,184,354,209,bird
JPEGImages/005485.jpg,363,132,384,151,bird
JPEGImages/005485.jpg,203,175,242,205,bird
JPEGImages/005485.jpg,156,196,192,220,bird
JPEGImages/005485.jpg,33,183,55,210,bird
JPEGImages/005485.jpg,69,176,91,197,bird
JPEGImages/005485.jpg,82,175,105,196,bird
JPEGImages/005485.jpg,50,246,82,260,bird
JPEGImages/005485.jpg,86,233,106,253,bird
JPEGImages/005485.jpg,118,184,148,205,bird
JPEGImages/005485.jpg,149,170,168,193,bird
JPEGImages/005485.jpg,133,160,166,177,bird
JPEGImages/005485.jpg,137,139,169,163,bird
JPEGImages/005485.jpg,171,148,208,161,bird
JPEGImages/005485.jpg,132,226,164,243,bird
JPEGImages/005485.jpg,99,222,131,236,bird
JPEGImages/005485.jpg,111,231,137,245,bird
JPEGImages/005485.jpg,161,216,202,325,person
JPEGImages/005485.jpg,213,235,261,322,person
JPEGImages/005485.jpg,237,220,263,258,person
JPEGImages/005485.jpg,248,241,298,322,person
JPEGImages/005485.jpg,245,252,273,287,person
JPEGImages/005486.jpg,41,71,454,322,car
JPEGImages/005486.jpg,252,69,500,195,car
JPEGImages/005486.jpg,2,111,33,304,car
JPEGImages/005487.jpg,68,113,477,259,aeroplane
JPEGImages/005487.jpg,199,223,223,268,person
JPEGImages/005487.jpg,79,231,103,283,person
JPEGImages/005488.jpg,269,118,500,333,person
JPEGImages/005488.jpg,34,47,270,333,person
JPEGImages/005489.jpg,252,166,329,203,car
JPEGImages/005489.jpg,409,71,464,94,car
JPEGImages/005490.jpg,109,47,266,277,person
JPEGImages/005491.jpg,278,162,356,375,bottle
JPEGImages/005491.jpg,181,87,440,321,person
JPEGImages/005491.jpg,1,294,500,375,diningtable
JPEGImages/005492.jpg,176,26,334,306,motorbike
JPEGImages/005493.jpg,40,47,483,248,car
JPEGImages/005494.jpg,117,4,273,473,person
JPEGImages/005494.jpg,54,169,133,334,pottedplant
JPEGImages/005495.jpg,135,66,336,436,bird
JPEGImages/005496.jpg,164,107,454,299,boat
JPEGImages/005496.jpg,415,202,437,233,person
JPEGImages/005497.jpg,2,167,334,500,dog
JPEGImages/005498.jpg,415,169,500,303,chair
JPEGImages/005498.jpg,2,245,189,375,chair
JPEGImages/005498.jpg,87,176,368,310,sofa
JPEGImages/005499.jpg,2,48,500,333,car
JPEGImages/005499.jpg,277,5,414,180,person
JPEGImages/005501.jpg,26,54,452,330,car
JPEGImages/005502.jpg,182,127,238,295,bird
JPEGImages/005502.jpg,224,129,270,295,bird
JPEGImages/005502.jpg,248,138,315,325,bird
JPEGImages/005503.jpg,72,60,489,324,bicycle
JPEGImages/005503.jpg,359,50,490,290,bicycle
JPEGImages/005504.jpg,1,160,500,315,train
JPEGImages/005505.jpg,46,57,496,325,horse
JPEGImages/005505.jpg,35,139,155,325,person
JPEGImages/005506.jpg,97,96,360,270,motorbike
JPEGImages/005506.jpg,169,50,348,258,person
JPEGImages/005506.jpg,276,3,371,142,person
JPEGImages/005506.jpg,93,15,167,79,motorbike
JPEGImages/005507.jpg,143,194,175,216,bicycle
JPEGImages/005507.jpg,76,206,115,220,bicycle
JPEGImages/005507.jpg,223,199,264,221,bicycle
JPEGImages/005507.jpg,207,195,227,216,person
JPEGImages/005507.jpg,238,171,250,217,person
JPEGImages/005507.jpg,243,171,261,217,person
JPEGImages/005507.jpg,290,201,309,223,person
JPEGImages/005508.jpg,89,131,275,500,person
JPEGImages/005508.jpg,127,361,242,476,chair
JPEGImages/005509.jpg,11,65,463,200,aeroplane
JPEGImages/005509.jpg,484,153,497,192,person
JPEGImages/005509.jpg,472,153,480,189,person
JPEGImages/005509.jpg,458,150,472,190,person
JPEGImages/005509.jpg,443,152,457,192,person
JPEGImages/005509.jpg,429,153,444,200,person
JPEGImages/005509.jpg,408,150,426,204,person
JPEGImages/005509.jpg,421,168,432,207,person
JPEGImages/005509.jpg,394,150,404,186,person
JPEGImages/005509.jpg,364,157,376,197,person
JPEGImages/005509.jpg,309,155,328,198,person
JPEGImages/005509.jpg,295,155,309,202,person
JPEGImages/005509.jpg,181,157,194,191,person
JPEGImages/005509.jpg,162,157,171,189,person
JPEGImages/005509.jpg,155,158,163,189,person
JPEGImages/005509.jpg,199,160,213,174,car
JPEGImages/005509.jpg,111,162,129,175,car
JPEGImages/005509.jpg,43,162,62,175,car
JPEGImages/005509.jpg,91,161,112,177,car
JPEGImages/005509.jpg,79,161,93,173,car
JPEGImages/005509.jpg,132,161,146,175,car
JPEGImages/005510.jpg,3,25,498,328,sofa
JPEGImages/005511.jpg,107,133,198,424,horse
JPEGImages/005511.jpg,88,112,226,298,person
JPEGImages/005512.jpg,213,14,496,167,dog
JPEGImages/005512.jpg,26,19,312,333,dog
JPEGImages/005513.jpg,72,48,300,212,horse
JPEGImages/005513.jpg,132,1,304,211,person
JPEGImages/005514.jpg,1,53,364,297,cow
JPEGImages/005514.jpg,352,87,500,290,cow
JPEGImages/005515.jpg,1,177,332,500,pottedplant
JPEGImages/005515.jpg,1,1,121,366,pottedplant
JPEGImages/005515.jpg,45,1,371,269,pottedplant
JPEGImages/005515.jpg,345,142,375,468,pottedplant
JPEGImages/005516.jpg,33,30,449,340,bicycle
JPEGImages/005517.jpg,350,120,500,333,chair
JPEGImages/005517.jpg,10,10,89,239,pottedplant
JPEGImages/005517.jpg,67,45,153,125,tvmonitor
JPEGImages/005517.jpg,239,44,330,132,tvmonitor
JPEGImages/005517.jpg,337,40,432,123,tvmonitor
JPEGImages/005518.jpg,125,83,295,344,dog
JPEGImages/005519.jpg,86,149,174,358,cat
JPEGImages/005519.jpg,223,76,389,289,cat
JPEGImages/005521.jpg,69,146,458,374,diningtable
JPEGImages/005521.jpg,260,45,402,141,diningtable
JPEGImages/005522.jpg,429,96,447,130,person
JPEGImages/005522.jpg,454,93,470,131,person
JPEGImages/005522.jpg,202,102,226,145,person
JPEGImages/005522.jpg,225,101,244,138,person
JPEGImages/005522.jpg,272,91,306,183,person
JPEGImages/005522.jpg,125,84,150,203,person
JPEGImages/005522.jpg,116,92,146,216,person
JPEGImages/005522.jpg,86,108,111,160,person
JPEGImages/005522.jpg,59,104,82,160,person
JPEGImages/005522.jpg,1,115,94,312,person
JPEGImages/005522.jpg,1,165,19,375,person
JPEGImages/005523.jpg,1,4,493,340,car
JPEGImages/005523.jpg,409,22,443,124,person
JPEGImages/005523.jpg,455,22,500,184,person
JPEGImages/005523.jpg,197,25,241,81,person
JPEGImages/005523.jpg,165,25,204,91,person
JPEGImages/005523.jpg,119,26,152,64,person
JPEGImages/005524.jpg,22,48,334,297,dog
JPEGImages/005524.jpg,74,32,334,500,sofa
JPEGImages/005525.jpg,169,6,500,344,pottedplant
JPEGImages/005526.jpg,412,275,500,375,tvmonitor
JPEGImages/005526.jpg,1,4,268,375,person
JPEGImages/005526.jpg,219,116,457,375,person
JPEGImages/005527.jpg,24,42,363,500,person
JPEGImages/005528.jpg,167,32,468,366,dog
JPEGImages/005529.jpg,250,137,357,187,horse
JPEGImages/005529.jpg,316,160,373,192,horse
JPEGImages/005530.jpg,4,164,164,303,bus
JPEGImages/005530.jpg,99,169,281,303,bus
JPEGImages/005530.jpg,214,173,355,283,bus
JPEGImages/005530.jpg,286,175,433,285,bus
JPEGImages/005530.jpg,375,180,484,272,bus
JPEGImages/005531.jpg,169,210,257,359,chair
JPEGImages/005531.jpg,255,176,289,261,chair
JPEGImages/005531.jpg,192,179,262,326,chair
JPEGImages/005531.jpg,248,216,356,360,chair
JPEGImages/005531.jpg,163,51,218,186,pottedplant
JPEGImages/005531.jpg,106,195,375,348,diningtable
JPEGImages/005532.jpg,148,199,299,279,bird
JPEGImages/005532.jpg,311,146,372,227,bird
JPEGImages/005532.jpg,1,123,16,171,bird
JPEGImages/005532.jpg,459,290,500,368,bird
JPEGImages/005532.jpg,240,117,294,181,bird
JPEGImages/005532.jpg,185,142,237,213,bird
JPEGImages/005532.jpg,449,96,471,116,bird
JPEGImages/005532.jpg,254,99,278,115,bird
JPEGImages/005533.jpg,113,193,176,348,person
JPEGImages/005533.jpg,158,178,214,344,person
JPEGImages/005533.jpg,260,196,303,286,person
JPEGImages/005533.jpg,262,206,332,302,person
JPEGImages/005533.jpg,34,216,82,301,person
JPEGImages/005533.jpg,2,260,43,302,person
JPEGImages/005533.jpg,2,216,26,268,person
JPEGImages/005534.jpg,93,23,427,327,motorbike
JPEGImages/005535.jpg,82,1,433,308,dog
JPEGImages/005536.jpg,43,116,426,321,car
JPEGImages/005536.jpg,267,113,380,321,person
JPEGImages/005537.jpg,50,137,387,290,aeroplane
JPEGImages/005538.jpg,115,174,278,274,cat
JPEGImages/005538.jpg,45,280,163,416,cat
JPEGImages/005539.jpg,164,36,458,351,cat
JPEGImages/005541.jpg,376,178,489,245,person
JPEGImages/005541.jpg,167,197,187,252,bottle
JPEGImages/005541.jpg,1,1,49,298,person
JPEGImages/005541.jpg,130,50,391,337,person
JPEGImages/005542.jpg,153,122,277,375,person
JPEGImages/005542.jpg,284,141,321,234,person
JPEGImages/005542.jpg,432,192,480,302,person
JPEGImages/005542.jpg,472,144,500,309,person
JPEGImages/005542.jpg,256,140,287,228,person
JPEGImages/005542.jpg,374,155,388,187,person
JPEGImages/005542.jpg,354,149,367,187,person
JPEGImages/005542.jpg,343,151,356,181,person
JPEGImages/005542.jpg,335,153,344,177,person
JPEGImages/005542.jpg,326,150,335,177,person
JPEGImages/005542.jpg,315,148,327,177,person
JPEGImages/005543.jpg,207,124,316,358,cat
JPEGImages/005544.jpg,79,188,288,310,train
JPEGImages/005545.jpg,43,177,84,243,tvmonitor
JPEGImages/005545.jpg,46,247,83,396,chair
JPEGImages/005545.jpg,240,249,264,319,sofa
JPEGImages/005546.jpg,77,320,94,367,person
JPEGImages/005546.jpg,47,321,67,367,person
JPEGImages/005546.jpg,136,194,220,334,person
JPEGImages/005546.jpg,102,236,250,500,person
JPEGImages/005546.jpg,220,319,333,438,car
JPEGImages/005546.jpg,264,326,333,496,car
JPEGImages/005547.jpg,171,175,320,368,cow
JPEGImages/005547.jpg,48,150,447,347,car
JPEGImages/005547.jpg,439,148,471,269,person
JPEGImages/005548.jpg,2,202,86,500,person
JPEGImages/005548.jpg,262,153,333,500,person
JPEGImages/005548.jpg,29,72,333,500,person
JPEGImages/005549.jpg,136,202,196,239,car
JPEGImages/005549.jpg,370,203,395,227,car
JPEGImages/005550.jpg,222,189,268,256,horse
JPEGImages/005550.jpg,237,176,291,269,person
JPEGImages/005551.jpg,264,165,500,308,sofa
JPEGImages/005552.jpg,239,202,279,338,person
JPEGImages/005552.jpg,190,203,264,356,person
JPEGImages/005552.jpg,164,237,267,407,motorbike
JPEGImages/005553.jpg,56,105,355,432,motorbike
JPEGImages/005553.jpg,109,33,314,375,person
JPEGImages/005554.jpg,460,153,500,278,bicycle
JPEGImages/005554.jpg,316,157,427,284,bicycle
JPEGImages/005554.jpg,207,171,341,324,bicycle
JPEGImages/005554.jpg,24,163,210,330,bicycle
JPEGImages/005554.jpg,61,72,235,302,person
JPEGImages/005554.jpg,225,91,355,277,person
JPEGImages/005554.jpg,343,86,445,283,person
JPEGImages/005554.jpg,398,6,428,42,person
JPEGImages/005554.jpg,362,1,391,33,person
JPEGImages/005555.jpg,127,46,480,375,chair
JPEGImages/005555.jpg,323,1,500,181,chair
JPEGImages/005556.jpg,1,11,82,333,pottedplant
JPEGImages/005556.jpg,1,276,107,333,chair
JPEGImages/005556.jpg,221,227,500,333,sofa
JPEGImages/005556.jpg,240,69,379,333,person
JPEGImages/005556.jpg,114,42,257,333,person
JPEGImages/005557.jpg,61,139,261,431,dog
JPEGImages/005558.jpg,100,9,469,321,car
JPEGImages/005558.jpg,397,4,458,132,person
JPEGImages/005558.jpg,5,1,99,180,person
